genome,D300422,D300428,D300437,D300443,D300453,D300458,D300464,D300465,D300474,D300478,D300480,D300484,D300495,D300497,D300499,D300503,D300509,D300512,D300514,D300515,D300517,D300521,D300523,D300526,D300529,classification
GPB:bin_000056,0.0,0.0,0.0,0.0,0.0,3.3507162308670746,7.023160123270246,0.0,0.0,21.64880357859332,0.0,32.81654160370835,20.019250305187764,19.178329961328654,9.358220008365986,3.5054976481334457,0.0,0.8104015673419213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia sp905200945
D300519:bin_000006,0.0,0.0,0.0,0.0,0.0,21.362804472718736,0.0,0.0,0.0,43.89759428314422,0.0,56.83162083319358,55.39008189854957,0.0,0.0,0.0,0.0,126.97829225744115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Gemmiger;Gemmiger avicola
GPB:bin_000130,18.002671562293383,5.139289306255237,11.331932664995264,29.19073366157302,27.50070201228605,26.10641051888497,27.61783458017428,24.233520051820253,52.25287209727709,48.56644056836704,7.05379707537766,24.08058765420497,19.130086512526024,20.702370284351336,19.369162250422047,32.36416481794108,17.94259497303266,23.94314987039343,22.508975129187043,22.27325562532793,4.513631344540918,26.35902306739653,30.41592689674769,38.21900322086593,8.279661557359718,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;Negativibacillus faecipullorum
D300500:bin_000011,0.0,0.0,0.0,155.91685276468638,0.0,0.0,0.0,0.0,82.66432647298282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.815519067138965,0.0,0.0,97.00321584473129,0.0,119.641929081134,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Gemmiger;Gemmiger stercoravium
GPB:bin_000198,0.0,1.767414659662882,0.0,0.0,0.0,2.3870283053377035,0.0,0.0,0.0,1.3170733714737213,3.324884956982325,0.9530143465410278,2.242447215556596,0.0,0.0,0.0,2.9776982983144094,1.2290078499941473,0.0,0.0,1.9144648762144445,0.0,0.0,0.0,1.2948512305396231,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Avimicrobium;Avimicrobium caecorum
GPB:bin_000033,4.781688764187067,6.296169060404999,3.4506485516828995,1.1382427009187814,2.277520324735807,4.44344146361096,3.125510274484551,3.795838460034727,2.96466600738245,10.979022687809758,2.491878730034612,9.081534675666662,2.8606993778963465,2.4191322746455386,2.518312385727264,5.844813311408299,3.670483423984913,3.1302536711015025,1.6198699446891205,1.068730379586721,5.053959730000114,2.469800374872072,8.30861975782804,5.736405137817232,1.4551015949311774,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;Anaerotruncus colihominis
GPB:bin_000168,0.0,0.0,0.0,0.0,0.0,1.587594508248398,0.0,0.0,0.0,3.2807165098989697,0.0,3.718364905256789,2.9016201806024244,0.0,0.0,0.0,0.0,4.763400945476947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Angelakisella;Angelakisella sp904420255
GPB:bin_000071,0.0,0.0,0.0,0.0,0.0,14.466918066506684,0.0,0.0,0.0,13.280968947464205,0.0,5.187290764653352,5.223159681221617,0.0,0.0,0.0,0.0,8.3731171464002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Pararuminococcus;Pararuminococcus gallinarum
GPB:bin_000149,0.0,0.0,0.0,0.0,0.0,1.7324625260330342,0.0,0.0,0.0,3.173725351112204,0.0,1.2914122977685396,1.607473735225277,0.0,0.0,0.0,0.0,4.536397884510559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;UBA1381;UBA1381;Ornithomonoglobus_A;unclassified_Ornithomonoglobus_A
GPB:bin_000026,4.263703999114021,0.0,2.2877551615793204,0.0,0.0,0.0,1.061772972366683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727703872221862,1.9544083270713373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;UBA1381;UBA1381;UBA4716;UBA4716 sp905215805
D300479:bin_000005,0.0,0.0,0.0,0.0,0.0,0.0,4.658652303683755,0.0,0.0,0.0,0.0,0.0,0.0,1.0687024647011356,1.287753014036049,2.0341633644425814,0.0,0.0,0.0,2.1392064024925523,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;UBA1381;UBA1381;Ornithomonoglobus;Ornithomonoglobus merdipullorum
TG2_21:bin_000001,1.2831548387930507,0.0,0.7500029497812386,0.0,12.636609987790717,0.0,0.0,14.31710035942382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729607319502886,0.0,0.0,0.0,0.0,0.0,0.0,44.3528685639285,0.0,0.0,Bacteria;Bacillota_A;Clostridia;UBA1381;UBA1381;Ornithomonoglobus;Ornithomonoglobus sp904420525
GPB:bin_000093,0.0,0.0,0.0,13.172146234168997,0.0,3.676952163336874,5.014449283403559,0.0,16.81113073732333,6.115123123081663,0.0,3.1029501734863203,5.2411766177890575,6.1436851583553445,3.030854764207887,2.2834095994325563,0.0,7.7431159886131535,11.412733490323856,0.0,0.0,10.076703302582406,0.0,15.181929809876944,0.0,Bacteria;Bacillota_A;Clostridia;Monoglobales;Monoglobaceae;Roslinia;Roslinia sp019419865
GPB:bin_000073,0.0,0.0,4.58015581212807,0.0,0.0,5.753189771448851,0.0,0.0,0.0,16.95604667452511,0.0,7.562066224816836,107.39970478741348,0.0,0.0,0.0,0.0,4.701433223647944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;TANB77;CAG-508;CAG-269;unclassified_CAG-269
GPB:bin_000083,0.0,0.0,0.0,0.0,0.0,17.77485052124605,0.0,0.0,0.0,13.60222357150453,0.0,3.9089165834799817,24.19952111912676,0.0,0.0,0.0,0.0,6.257611152847385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;TANB77;CAG-508;CAG-273;unclassified_CAG-273
D300514:bin_000003,0.0,0.0,0.0,1.0747738853562172,0.0,0.0,0.0,0.0,2.809415408210328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.18325334657081,0.0,0.0,7.248912260294397,0.0,30.47467867919041,0.0,Bacteria;Bacillota_A;Clostridia;TANB77;CAG-508;CAG-273;unclassified_CAG-273
D300491:bin_000003,0.0,0.0,32.59835113152216,39.195431431309935,0.0,0.0,0.0,0.0,59.76666315641047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.340547207293717,0.0,0.0,49.46087819470499,0.0,0.6408597390868217,0.0,Bacteria;Bacillota_A;Clostridia;TANB77;CAG-508;CAG-273;CAG-273 sp944392105
GPB:bin_000061,0.0,0.0,0.0,0.0,0.0,2.587097024935584,2.348287260783204,0.0,0.0,1.446146218591553,1.7363733478429393,2.5336838887704265,1.870352610731156,2.3292223950723363,1.6411015395798167,1.99661139081084,0.0,1.2671570661325005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;CAG-274;Gallispira;unclassified_Gallispira
D300435:bin_000001,22.929857490004505,35.04448379704013,13.905095209624593,1.0010622058212335,27.46359863076013,17.090416342256546,2.830774585311548,41.67892943480752,1.4472357900509345,14.853302462321942,28.44704251887341,3.993937098873921,4.420194323955491,4.341884142571277,6.176369377360404,7.833728648838056,12.31072584326336,5.595259513695149,0.0,0.0,16.463286725648423,15.501644769147008,34.742438658006655,0.0,5.731786744896974,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum merdipullorum
GPB:bin_000035,0.0,0.0,0.0,4.195300808849404,0.0,2.049144094931162,0.0,0.0,2.43618596837172,8.963898754238933,0.0,12.782617271209729,0.0,2.470702587526152,1.7066301544257605,1.7044261711680635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Coprocola;Coprocola pullicola
TG5:bin_000031,0.0,0.0,0.0,0.0,0.0,0.0,16.99343474131211,0.0,0.0,0.0,1.2138123387514763,0.0,0.0,0.0,3.2186672574462616,0.0,0.0,0.0,0.0,6.958310359336728,0.649685335467194,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum lactatifermentans
TG1:bin_000032,0.0,0.0,0.0,2.312732234559128,0.0,0.0,0.0,0.0,5.221005565582997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898871722247679,0.0,0.0,3.3643148810527093,0.0,3.418437655899425,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Neoanaerotignum_A;Neoanaerotignum_A tabaqchaliae
GPB:bin_000075,3.999357336167839,0.0,5.666137081514651,0.0,0.0,2.695136109038002,0.0,0.0,0.0,0.0,0.0,0.0,4.336049106301498,2.4867886408696505,4.572807592856443,6.361618080527098,0.0,4.26608167296138,0.0,3.708698012076803,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;HGM12545;HGM12545 sp900761925
GPB:bin_000012,0.0,0.0,0.0,0.0,0.0,42.85195392920981,0.0,0.0,0.0,15.729637548718864,0.0,8.90398502488317,10.207676254532776,0.0,0.0,0.0,0.0,9.17791089885868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;Choladocola sp944381625
GPB:bin_000038,4.547665275479139,0.0,11.273730409077286,0.0,8.227548610890606,0.0,0.0,15.932762969680685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057262765610588,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;unclassified_Choladocola
GPB:bin_000092,0.0,0.0,0.0,8.777870551537216,0.0,16.911814086731994,38.18219201562074,0.0,7.419425488749539,12.057759851169951,14.677521530640066,28.617596085994258,19.01387062370696,74.21816111494235,37.87874079835774,113.238537039116,3.153629837377512,25.158109373245875,3.655698202171507,14.846819719981395,1.6554310738857794,7.26726761342678,0.0,7.79647480875018,4.95832447917502,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;Choladocola avistercoris
GPB:bin_000054,37.6240783465417,0.0,29.496721732628533,25.58982822458756,34.62097001527426,9.849758990619527,47.87564875606772,25.878882040352828,26.95315311442897,13.052929598470977,54.65223825841484,9.39314317816501,45.39415679704431,46.52398198277448,14.345780986349132,18.68211302550241,19.07766429822387,12.847431865618528,16.412603860948284,50.758014986365126,7.942213727638408,17.143916387438324,38.60257293257735,11.440623325629565,35.270338352779355,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdisoma;Merdisoma faecalis
GPB:bin_000089,3.5813323376302537,0.0,0.0,5.526534333650124,0.0,4.340190460402697,0.0,3.6814592414899177,7.699451102582901,11.710562633935076,0.0,8.956620124521898,10.415763036615424,0.0,0.0,0.0,0.0,11.932604152500296,0.0,0.0,0.0,0.0,0.0,6.493281016003406,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A intestinavium
GPB:bin_000208,55.96775146093253,19.3362652905456,51.63885344176043,74.81503327046296,92.7744299242042,51.9826594391903,51.12733082001356,84.58206901088681,75.75124862354252,92.96300366382516,234.73696486361013,35.37310688038108,55.0233502507713,36.67787269384969,96.59397326551408,40.29931081811474,39.02194332994686,63.74831517119655,21.187128692886827,23.115066238161344,14.568508148104955,36.98740275089652,173.4075143925309,69.51071001657355,59.8154406943999,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella intestinigallinarum
D300511:bin_000002,0.0,0.0,0.0,287.42106154819635,0.0,0.0,423.58403169929966,0.0,370.1011166472208,0.0,0.0,0.0,0.0,278.49840491796505,194.25351417913888,111.69454942299876,0.0,0.0,272.4889206302265,204.2016448291984,0.0,115.45095414580648,0.0,52.74133211050695,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella merdigallinarum
GPB:bin_000057,18.35710447617096,0.0,16.894017870497063,0.0,8.167787364667506,0.0,0.0,12.87297797565301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3991989060236,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella merdavium
GPB:bin_000152,4.651591340452582,13.692305045149103,2.457633774532836,5.381800430329785,8.650069950098286,0.0,0.0,0.0,0.0,0.0,16.90841379930469,0.0,0.0,0.0,0.0,0.0,5.577746738182929,0.0,0.0,0.0,8.850970073680031,2.7576934700938005,13.38183817368772,0.0,6.679325492890789,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_G;Ruminococcus_G avistercoris
GPB:bin_000058,4.341518721699143,0.0,0.0,0.0,0.0,0.0,8.765900709619416,0.0,0.0,2.487541167550463,0.0,2.815355760405444,0.0,0.0,0.0,0.0,0.0,5.295111380279795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;unclassified_Mediterraneibacter
GPB:bin_000084,0.0,18.20317179795661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.569756481503832,0.0,0.0,0.0,0.0,0.0,38.09319633675245,0.0,0.0,0.0,1.3184339633551736,0.0,0.0,0.0,1.2860552159397192,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;unclassified_Mediterraneibacter
GPB:bin_000049,8.96933078072392,4.915812304393043,2.241220838870722,0.0,0.0,4.733805648642897,0.0,0.0,0.0,11.141869862707797,10.06536776828952,25.483521445034143,0.0,0.0,0.0,0.0,3.219429205809951,0.0,0.0,0.0,16.161549250261686,0.0,0.0,0.0,1.9547278382173068,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter pullicola
GPB:bin_000175,4.238144905197284,3.75778870019604,16.77642301232316,0.0,1.6060999750674014,0.0,0.0,2.353174773683984,0.0,0.0,50.13500824198906,0.0,0.0,0.0,0.0,0.0,5.042611206641978,0.0,0.0,0.0,47.50431804690448,0.0,8.666937978587523,0.0,18.321026226849423,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter intestinavium
GPB:bin_000147,121.09395756177038,4.484022445079655,3.925296168139638,3.965532142365568,82.68787191068061,0.0,0.0,18.388768497504856,0.0,0.0,11.407971012173222,0.0,0.0,0.0,26.624275384354384,4.853508404101061,14.187646243522073,3.918222062885915,0.0,0.0,12.124344204835358,3.9353151497885768,61.125166849654455,0.0,15.862480674248657,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecavium
D300482:bin_000009,3.860142538946128,0.0,3.177137177474686,0.0,3.9203455656731534,0.0,0.0,4.794031312767688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.372313681598676,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter sp900761655
GPB:bin_000136,0.0,0.0,2.3218999950511185,0.0,0.0,6.577831400140958,0.0,3.236184514779237,0.0,6.6397777440267856,0.0,19.349081299883444,0.0,0.0,0.0,0.0,0.0,57.247060961687126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter avicola
GPB:bin_000116,3.555920986509375,2.818566743941362,27.098429274103413,0.0,3.094021339711364,0.0,0.0,0.0,0.0,0.0,0.0,1.5363336548599489,0.0,0.0,0.0,0.0,0.0,2.6637603524364937,0.0,0.0,0.0,4.375180531733245,0.0,3.6296068462865057,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter sp019418195
D300452:bin_000016,32.10497003560854,4.971792287658158,28.70137170614532,33.71311217827561,51.8134133511517,26.38854098690233,22.344633117565422,46.32658876987568,42.279492853243774,46.62668811983935,67.06965102593314,16.885557560193913,26.316484611816204,13.96729063475323,50.18015720326274,17.827007445066368,10.152792046277437,29.730297705061385,10.198660890011718,13.554796352093147,3.7265345080094807,17.780813290383612,96.42710985295297,31.802560977910737,20.43769286872857,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp904392525
GPB:bin_000005,3.3278277508824368,95.38408304804877,0.0,0.0,8.905087627813176,0.0,0.0,9.805113014337406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.688522854295975,0.0,0.0,0.0,28.764958887565168,0.0,0.0,0.0,8.311062897882817,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;unclassified_Blautia
GPB:bin_000053,0.0,33.04714925436678,0.0,12.67353921299217,0.0,10.074514941692373,3.136865205460365,0.0,15.728593766328263,7.844533635740853,3.865033227413293,5.587943306330819,3.3714116522365125,2.47168799904014,15.338215202170522,5.428966486176854,52.75993629315983,21.90048418746686,2.4195826931041022,2.786883976916914,5.26500652162975,23.74860181676736,0.0,22.02782045972652,4.302001772644763,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter excrementipullorum
GPB:bin_000194,0.0,3.592878086668936,0.0,4.080600967330847,0.0,0.0,0.0,0.0,5.432603570727684,0.0,9.575184262366756,0.0,0.0,0.0,3.814630527146457,0.0,6.716830082813523,0.0,2.323846336654652,0.0,4.27701500348196,3.250809628262423,0.0,3.342640642634929,2.862370233833725,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_B;Lachnoclostridium_B sp002160985
D300511:bin_000016,1.888934219413977,0.0,0.0,7.575011716629521,0.0,0.0,0.0,0.0,30.39097015940236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9297316919936929,30.798944885199507,0.0,0.0,13.422761842786995,0.0,17.86367350333404,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdisoma;Merdisoma sp002160825
GPB:bin_000003,0.0,0.0,0.0,1.6847437011430182,0.0,7.005075309917114,0.0,0.0,0.0,3.4463860373938155,0.0,8.186230538204569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6378573932377605,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter merdavium
GPB:bin_000031,8.140259183658644,0.0,7.676938299636482,3.283756606454064,0.0,8.145473781211052,0.0,0.0,0.0,40.20703768312058,0.0,31.768340076854347,6.874474000172263,0.0,0.0,0.0,0.0,96.12157172640018,4.136031987015912,0.0,0.0,14.99410828306392,0.0,64.04020013677292,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecigallinarum
GPB:bin_000172,0.0,0.0,0.0,0.0,0.0,11.147630796184028,0.0,0.0,0.0,12.472920540866571,0.0,5.038069774678254,9.254170126102904,0.0,0.0,0.0,0.0,18.294580273913613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp944384065
GPB:bin_000143,6.640138102331326,5.230619586351543,5.154515029666281,14.767887314726822,66.99623908883277,27.027865450457178,26.92395943326852,77.79855092782327,21.2431425652682,40.27179784641707,34.91944203245347,40.75103911194369,22.531856746166763,35.74419798533118,22.278288788525213,93.11846031473532,2.738428328041909,40.62812248712591,11.531144987360433,20.31118790825953,2.057711897347689,30.495313305375177,87.51194634452729,18.69270802378107,21.722849777060244,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia ornithocaccae
GPB:bin_000001,12.663535665661705,8.719854660658074,13.169788032340028,7.589449600952742,17.278377737759033,5.873951073713178,13.095029903251636,28.69812457905645,16.96467542903723,4.990041884786487,8.303066347929898,3.9802832209371903,6.760967657082403,11.0213138352763,7.519930683424436,6.383888954730322,15.077403027613896,6.750236306507607,6.390501201044085,9.252989602513663,4.306812564857826,9.868470497096393,15.335678091279352,6.335868870845125,3.7317639305215513,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementipullorum
GPB:bin_000104,29.256438009271548,190.785102986318,25.86766738753685,24.53425706122984,55.6983837813362,50.25161209907024,55.15871702476615,129.05489481656542,17.93428086332597,52.28021264144818,116.08468898477018,22.955748523108102,75.2139899988944,12.482791014074923,20.276111357191297,63.149777858839485,124.9125906750711,37.96532921890393,12.5556057105313,50.94289398278784,57.51114578924722,42.55455644653014,70.95602034586277,16.66005888554079,38.03758055213821,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Caccovicinus;Caccovicinus merdipullorum
GPB:bin_000135,7.3954673083875715,15.430528366448954,5.710795733289809,4.899293816003105,23.39997181716648,30.91482473978325,82.7317041694462,29.07717589029761,7.61520089046367,28.75599122441601,4.500179345304237,17.01620418035875,41.407094387820464,5.2294813314823125,25.71630182391328,23.03099732120744,10.162615898344423,47.279265310537816,4.880896688564507,28.08017257003719,3.545912872343151,6.249436580558779,8.365177404769067,5.963017859565984,11.491408031443312,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;UMGS1370;UMGS1370 sp904395885
TG3_28:bin_000042,0.0,3.4153344671730985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976633690723113,0.0,3.113174259721493,1.3623812875366617,0.0,0.0,0.0,0.0,5.310122600314015,0.6919720784179015,0.0,0.0,6.3746562542589,0.0,4.054491517671285,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecipullorum
GPB:bin_000146,5.333786729238171,0.0,4.073824080595426,0.0,5.721262671725044,0.0,3.3866010749141675,5.726750770889615,3.569120725806495,0.0,0.0,0.0,0.0,2.5775099848431613,3.1929841646817145,2.5365510094605144,0.0,0.0,0.0,2.0757120943178267,0.0,2.3623442146557,9.630645545734966,3.2593255987005043,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q saccharolyticum_A
GPB:bin_000067,0.0,0.0,0.0,0.0,0.0,20.505126552689305,17.605573331691126,0.0,3.284575932914628,19.449111342600823,102.03466158507231,7.156487142635346,8.360171009411763,12.68987673895564,9.53974216748965,27.48822770723702,9.88534320277487,7.739962651322426,0.0,14.921646707184111,25.229829675805497,3.0557220411841595,0.0,0.0,39.597491237459,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A stercoripullorum
TG4:bin_000055,0.0,5.567142443216326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.460375078323198,0.0,0.0,0.0,0.0,0.0,7.405292946804843,0.0,0.0,0.0,2.669192715109099,0.0,0.0,0.0,1.4860698991791832,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;unclassified_Blautia_A
D300526:bin_000014,0.0,0.0,0.0,98.23839334637609,0.0,0.0,0.0,0.0,88.16659845275026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35575493344734,0.0,0.0,29.109042124576654,0.0,104.52729580371908,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia stercorigallinarum
GPB:bin_000023,0.6888333263942015,1.6794871102180997,1.5781334074072426,2.2904220591932325,2.868653038211522,0.8148341902366731,0.0,1.5327006328170514,2.3508242894196463,1.7633446658363017,2.8682716508067774,3.132668469145918,2.2658225715872105,0.0,2.3365699351673195,1.696506523154824,3.531599694508689,9.088652548764353,1.155270122396753,0.0,2.159177118535524,1.824938731702542,2.88028535405623,1.4987571537947888,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas;Sellimonas intestinalis
D300492:bin_000003,13.7482759650298,65.77184740243388,10.423154260903608,36.79566404262487,37.278107311959175,3.395379993443163,5.682371005388731,44.19174013450866,71.1262257500325,3.3531254910464794,3.0808689648973964,1.3379386015840764,0.0,15.480891524760205,7.94099630748128,6.478058573004229,27.30129450784965,1.761478913615933,48.930804256093055,1.5781197078196163,19.20869773191946,35.035497099640104,8.555948610562782,61.060153702637486,2.2697996726407075,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A stercorigallinarum
TG4_21:bin_000043,0.0,8.290551442183368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.12876291587409,0.0,0.0,0.0,0.0,0.0,7.920546254416345,0.0,0.0,0.0,14.618278708420524,0.0,0.0,0.0,1.5672767713368734,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter intestinigallinarum
GPB:bin_000124,0.0,11.66385518468696,0.0,15.994275949048056,0.0,6.6962405884082585,20.433655513971008,0.0,22.98508181386948,6.655630767465424,9.983407731310772,6.520584863384003,6.771082528991647,14.941494195523417,14.34629330049372,11.528271402182456,22.2852251456626,5.237744824328907,8.431935839812633,9.578846317376955,9.484256554688915,16.496884915532597,0.0,20.451636021256952,8.808412316083999,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Copromonas;Copromonas faecavium
D300474:bin_000012,2.6701167824972387,3.3053429422046525,2.493954884764103,19.89024324587325,2.024507504102252,0.0,0.0,0.0,47.72141540801309,0.0,8.705467539628904,0.0,1.8478941664261768,0.0,0.0,0.0,3.351088856422369,1.8666038440612744,17.043111845750666,0.0,1.5188446080180418,8.07239825964886,3.234165911201429,5.968337005602203,1.3748352662208223,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter norwichensis
D300444:bin_000010,11.95821290145869,43.03968905125739,15.24453350809765,7.645224894409751,25.252547360837863,17.028139472930498,21.84869233184041,33.03570870223737,13.962301435927325,17.971322726573472,16.51438366187107,6.286403152761605,15.828688029436448,21.035941332219377,11.844993390056691,13.316659433458444,29.98211188001296,7.378919846464211,6.186315979053296,10.657548655311157,12.084564750554373,9.636321794802846,25.170751657488623,6.34648359771022,11.48502663363154,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementigallinarum
