genome,D300418,D300419,D300427,D300439,D300446,D300449,D300458,D300467,D300473,D300475,D300478,D300484,D300486,D300490,D300492,D300495,D300496,D300504,D300506,D300512,D300519,D300527,D300528,classification
GPB:bin_000056,3.2969882449355903,0.0,8.306015827080184,0.0,0.0,0.0,3.3507162308670746,10.495471269666467,0.0,0.0,21.64880357859332,32.81654160370835,0.0,5.865474086784302,0.0,20.019250305187764,5.190592960620107,0.0,0.0,0.8104015673419213,0.0,0.0,0.0,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia sp905200945
GPB:bin_000099,0.0,0.0,0.0,0.0,0.0,0.0,51.07341256903907,0.0,0.0,0.0,83.18487773123212,11.314363867834071,0.0,5.179493565617448,0.0,0.0,17.233979782388637,0.0,0.0,16.560798742091308,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;TANB77;CAG-508;CAG-245;CAG-245 sp944388645
GPB:bin_000083,5.949305862860318,0.0,2.4863385166356218,0.0,0.0,0.0,17.77485052124605,1.3107477196557271,0.0,0.0,13.60222357150453,3.9089165834799817,0.0,0.0,0.0,24.19952111912676,0.0,0.0,0.0,6.257611152847385,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;TANB77;CAG-508;CAG-273;unclassified_CAG-273
GPB:bin_000061,3.093550193117111,0.0,4.451304761594643,0.0,0.0,0.0,2.587097024935584,5.697611272114982,0.0,0.0,1.446146218591553,2.5336838887704265,0.0,0.0,0.0,1.870352610731156,2.4635167797078403,0.0,0.0,1.2671570661325005,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;CAG-274;Gallispira;unclassified_Gallispira
D300435:bin_000001,11.70899253077608,6.106308575505,4.419192613584136,21.44155157472799,48.52762324376603,43.19422260597114,17.090416342256546,11.612415866149496,9.760489086070884,7.428035948439022,14.853302462321942,3.993937098873921,4.880097232686714,11.80710122302944,17.551851278614546,4.420194323955491,7.228224191423317,10.186333842176014,0.0,5.595259513695149,8.73008265878288,1.7129836591576364,13.430284493602018,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum merdipullorum
GPB:bin_000035,3.7942505672455216,0.0,1.6059193262435634,2.608544930253269,0.0,0.0,2.049144094931162,2.5168741689924707,5.185935249711303,4.436655653391383,8.963898754238933,12.782617271209729,16.368423320184974,5.524377424537232,0.0,0.0,3.305788108302492,1.6349446650779724,8.710067123119485,0.0,5.679216587302516,4.951752689668947,2.902571239089349,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Coprocola;Coprocola pullicola
GPB:bin_000012,89.55944279382788,0.0,12.066415909152564,8.078967014351154,0.0,0.0,42.85195392920981,4.74573750742275,0.0,19.19255795774131,15.729637548718864,8.90398502488317,0.0,20.77658048070285,0.0,10.207676254532776,18.202996028137623,17.229786757310467,2.199244210756884,9.17791089885868,41.59238473510702,2.268309702778495,1.292688979965858,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;Choladocola sp944381625
GPB:bin_000125,11.10812579666681,0.0,6.681305664272583,0.0,0.0,0.0,2.35702627889202,26.3044551443778,0.0,0.0,5.0242690387628,4.408341861960341,0.0,8.681692221194304,0.0,0.0,4.596264962013349,0.0,0.0,11.276341775789096,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdisoma;Merdisoma sp944375745
GPB:bin_000092,20.418474251439385,0.0,7.160554123297997,54.07284182396998,0.0,0.0,16.911814086731994,12.758219833047328,28.01900068962199,60.41024740188925,12.057759851169951,28.617596085994258,66.29106658861643,6.4984343175147945,0.0,19.01387062370696,6.5620339037416,12.460669995830193,60.56379604830561,25.158109373245875,33.686580838131285,18.186549765047392,6.724904475325967,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;Choladocola avistercoris
GPB:bin_000054,0.0,0.0,0.0,0.0,0.0,0.0,9.849758990619527,0.0,0.0,0.0,13.052929598470977,9.39314317816501,0.0,0.0,0.0,45.39415679704431,9.41900845282174,0.0,0.0,12.847431865618528,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdisoma;Merdisoma faecalis
GPB:bin_000089,15.715668965206456,0.0,13.391475472630372,53.39839000284066,0.0,0.0,4.340190460402697,91.67137090771266,20.72273840342552,59.94556693514706,11.710562633935076,8.956620124521898,26.50653068023527,18.864476012595432,0.0,10.415763036615424,7.697187836220793,54.72092215731734,38.870875523971314,11.932604152500296,40.83210144583491,16.24144082956659,16.606188836483938,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A intestinavium
GPB:bin_000208,84.10201895381009,104.76678530552684,59.779744376988994,132.62101425385725,181.0879415223302,237.98503072126,51.9826594391903,96.2490085394562,60.657873785297305,105.67889162747548,92.96300366382516,35.37310688038108,73.94366934220845,52.53369096931762,86.53886263683277,55.0233502507713,28.274286765151125,90.53647640342597,149.66124007885335,63.74831517119655,69.44742848214773,31.86197224583288,50.58112109611243,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella intestinigallinarum
GPB:bin_000058,1.130977950859501,0.0,0.0,2.523847641135548,0.0,0.0,0.0,0.0,0.0,0.0,2.487541167550463,2.815355760405444,0.0,2.0673172098162063,0.0,0.0,1.3631359403572276,0.0,0.0,5.295111380279795,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;unclassified_Mediterraneibacter
GPB:bin_000029,2.068752084484618,7.242640704233239,0.9253285878088384,2.516307668712403,14.084512614022833,7.289381848368807,0.0,8.815224588763137,1.4889154107012876,13.859388275276126,0.0,0.0,9.524694904484958,2.714044618317173,1.3670871746682474,0.0,1.389499188116064,1.793006721473904,3.398592409919834,0.0,7.046410061031275,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter merdigallinarum
GPB:bin_000136,8.02397135792188,0.0,0.0,12.597185792955864,0.0,0.0,6.577831400140958,0.0,0.0,0.0,6.6397777440267856,19.349081299883444,0.0,38.09168997476071,0.0,0.0,16.68513253616523,0.0,0.0,57.247060961687126,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter avicola
GPB:bin_000116,5.0107210723109965,0.0,0.0,3.059615330073276,0.0,0.0,0.0,3.52601708377471,0.0,0.0,0.0,1.5363336548599489,0.0,15.347971559901566,0.0,0.0,4.13342978213933,0.0,0.0,2.6637603524364937,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter sp019418195
D300452:bin_000016,40.34168059539711,52.093701264353534,29.813642370059423,64.8455000712431,89.12039823265069,114.51407327694176,26.38854098690233,47.8102669436581,28.51591193442252,52.07964783137962,46.62668811983935,16.885557560193913,36.755094857419465,24.696240901866048,41.22812039888327,26.316484611816204,13.637100022056082,44.56265521398629,73.07843702402941,29.730297705061385,33.11678467863507,15.26885973958208,24.29796270765411,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp904392525
GPB:bin_000053,7.201224208599262,54.99581996431488,2.1340920614155614,11.969125791981298,94.68850025738185,89.39998103502327,10.074514941692373,3.5230347059073965,59.44460678636534,17.794518347647376,7.844533635740853,5.587943306330819,17.249517167174336,34.70668147741039,44.01756582588603,3.3714116522365125,9.02955440045516,5.989062239957271,32.41008085272728,21.90048418746686,36.39703178762322,13.866881345042591,1.8292494126662824,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter excrementipullorum
GPB:bin_000031,21.896095122561203,70.28802738779275,1.7517156285380135,5.90525932375231,36.35321660244842,91.89191047288357,8.145473781211052,3.484946676199954,17.695075240675727,6.243079632352712,40.20703768312058,31.768340076854347,3.295975887285825,48.57284766837442,11.297503427106152,6.874474000172263,42.552088900326986,0.0,14.266516264874577,96.12157172640018,8.664948876189369,4.852183022515646,2.0674711848084506,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecigallinarum
GPB:bin_000172,27.12156225436774,0.0,4.6553074265186245,9.994292851907618,0.0,0.0,11.147630796184028,7.129695309078199,0.0,9.28889967069608,12.472920540866571,5.038069774678254,0.0,8.599138471339646,0.0,9.254170126102904,7.17935634577354,3.2761905745048274,0.0,18.294580273913613,4.43509556892303,1.9572421054804845,1.9639889278377576,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp944384065
GPB:bin_000143,66.94781174031344,166.02398525704598,38.00372674177444,315.05046819316186,200.96784287380743,129.4531054076067,27.027865450457178,144.27578800314689,260.9411534717242,154.00813190131134,40.27179784641707,40.75103911194369,88.0805250406771,135.53364204516862,358.52741721014985,22.531856746166763,52.49369264072043,127.39986659440704,66.74192561716654,40.62812248712591,127.28182687383396,73.58661413001724,28.050244746041685,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia ornithocaccae
GPB:bin_000001,9.74908873851348,6.048976872313549,5.612171158176494,23.62335199697065,8.419882699473044,8.089920768668215,5.873951073713178,33.883823916241994,11.785588338165454,11.025685866991957,4.990041884786487,3.9802832209371903,15.690210117676306,8.655827882144479,11.60427548569298,6.760967657082403,10.927224822155868,12.82165145729573,37.67065376688472,6.750236306507607,15.442232814663434,6.453696932206771,9.199874837042454,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementipullorum
GPB:bin_000104,52.725973790934496,0.0,36.637130002401335,92.40072307669556,0.0,0.0,50.25161209907024,229.3960112475468,61.38571155943869,145.50196719395117,52.28021264144818,22.955748523108102,15.214011125015228,54.60130432669997,0.0,75.2139899988944,81.40436592413046,77.11178464314109,107.55054600459282,37.96532921890393,55.45772205489552,58.89543485655012,21.919970029076584,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Caccovicinus;Caccovicinus merdipullorum
GPB:bin_000135,6.452445501327061,0.0,4.398123326940796,23.333357847021304,0.0,0.0,30.91482473978325,33.85046539631991,16.85828067635005,87.59107230462511,28.75599122441601,17.01620418035875,3.1645194257534164,21.787180701306564,0.0,41.407094387820464,23.35979704564196,10.81968158142704,4.848835156993565,47.279265310537816,17.944671973642883,13.643124669658286,2.8722648654957665,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;UMGS1370;UMGS1370 sp904395885
TG3_28:bin_000042,21.191875932290724,2.9342304482649824,0.8105958632895417,6.927393805202346,3.8904456886396352,4.610421493420058,0.0,6.224332251144886,3.00261554804226,2.427587030914247,1.1976633690723113,3.113174259721493,0.0,80.45022524330571,0.0,1.3623812875366617,17.473877190591494,2.019740760170486,1.0956177902072837,5.310122600314015,2.981220701101293,1.048571529918248,0.9324120729665094,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecipullorum
GPB:bin_000067,90.42512960580925,0.0,12.524817441641607,50.87009581765935,0.0,0.0,20.505126552689305,14.790327854775573,42.63747062889934,58.55996821979688,19.449111342600823,7.156487142635346,10.006036850810856,24.529216709933653,0.0,8.360171009411763,43.51415841008778,36.51119462859056,53.13742769440004,7.739962651322426,112.26612624130576,43.14244972977286,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A stercoripullorum
TG3:bin_000068,0.0,0.8395905469185347,0.0,0.0,0.0,0.0,0.0,1.38601659636794,0.0,0.0,0.0,0.0,1.4329578164984138,0.0,0.0,0.0,0.0,0.7039437992800407,0.0,0.0,0.0,0.0,1.2081983684387478,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;An181;An181 sp002160325
GPB:bin_000023,3.2253932819244304,8.03773955499082,0.8092087260166915,3.983210055151797,2.818166880508466,4.452078195859595,0.8148341902366731,2.79366273975363,7.600145181472073,2.982401831676576,1.7633446658363017,3.132668469145918,2.1419670118964267,5.825501913770215,1.5153475059011756,2.2658225715872105,1.473299544528092,3.045616794012981,3.683153514469044,9.088652548764353,6.599479978273632,2.272878238574984,8.07768988563781,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas;Sellimonas intestinalis
D300492:bin_000003,4.055844105315955,83.20581079332602,0.0,6.151106443645735,32.6736785213518,48.11647765744176,3.395379993443163,8.920088321259685,12.831615657147994,0.0,3.3531254910464794,1.3379386015840764,13.204305797130736,8.811104278140187,362.5026427914151,0.0,13.920913203943876,3.7762133994124185,0.0,1.761478913615933,36.5151285293895,0.0,116.37003060963204,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A stercorigallinarum
GPB:bin_000124,10.458239119231765,0.0,3.703677141806267,0.0,0.0,0.0,6.6962405884082585,12.33862366644571,0.0,0.0,6.655630767465424,6.520584863384003,0.0,5.674924722634026,0.0,6.771082528991647,6.740154519664323,0.0,0.0,5.237744824328907,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Copromonas;Copromonas faecavium
D300444:bin_000010,16.554437291836813,32.52335992735941,16.509834244884328,38.22190336350436,33.19428167988864,28.558613375223405,17.028139472930498,57.86272142059376,26.43741252925072,29.04089847702404,17.971322726573472,6.286403152761605,11.840397071863904,11.646976498118324,61.98144463218824,15.828688029436448,13.205738081152845,10.673119855719383,21.501107493812167,7.378919846464211,17.35049146210445,12.739821500263272,18.981574704866343,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementigallinarum
TG3_28:bin_000041,7.549153587679942,0.0,0.7032669683566845,0.0,0.0,0.0,0.8898224565244354,3.293025817367923,0.0,0.0,3.898833331247219,8.20030563466985,0.0,20.81535956451042,0.0,4.228932429249443,4.193715031513597,2.5301339171418262,0.0,11.788725198474785,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdimonas;Merdimonas faecis
TG2:bin_000059,1.1247834974331767,0.0,0.0,0.0,0.0,0.0,0.6966935571956872,0.0,0.0,0.0,1.4661319768439778,3.250815297954344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082294381075726,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Pullilachnospira;Pullilachnospira stercoravium
GPB:bin_000055,12.90970493062739,0.0,0.0,0.0,0.0,0.0,48.35054334485452,0.0,0.0,0.0,27.79202255891009,21.54698036000203,0.0,0.0,0.0,0.0,0.0,2.574439149424357,0.0,2.409372903296932,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Fimimorpha;Fimimorpha faecalis
TG3_35:bin_000033,2.555320305806367,0.0,1.4644640150266923,17.477746243326962,0.0,9.372682973044224,6.353442381203454,3.034018074869835,14.07027491267383,19.663526494430897,1.9495464805905227,2.961932791801226,10.045444622025968,3.6929805410927306,0.0,2.6758571969946616,0.8580208264680683,11.459860854807884,11.66782689646082,0.0,11.467996193897054,4.876414931127662,7.001128649574904,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella_B;Hungatella_B pullicola
GPB:bin_000171,8.877941940375967,0.0,2.4081084393294407,6.56613463352754,0.0,6.4565268310086745,3.003174021512571,5.329810832572118,5.544312903264014,8.67826937389519,5.5229569668817415,11.271764744841883,5.992751309335239,6.7312171095012046,0.0,2.6510367479223587,3.1559650502305647,4.197184787225017,6.305113604637925,7.002354108256107,5.111719224186087,3.847766860372785,2.51604837584901,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerobutyricum;Anaerobutyricum stercoris
GPB:bin_000142,8.962455620206331,0.0,3.446916350002811,36.41745186960809,0.0,0.0,4.400850501291111,13.476132618959788,0.0,21.91425871859817,4.967142839511421,3.565811000017827,0.0,7.992168312038803,0.0,5.208223340925952,6.651723698158436,4.106390827421741,0.0,4.200087216836689,15.351191757734666,9.59302923546763,4.079032715913096,Bacteria;Bacillota_A;Clostridia;Christensenellales;CAG-314;Heteroclostridium;Heteroclostridium caecigallinarum
GPB:bin_000131,49.26388323538893,0.0,3.080648151506041,48.92895502194048,0.0,0.0,35.19222107024511,9.38317556820358,4.520158224941476,16.631260034374034,12.841914357750918,12.578262609884552,21.50215744337453,5.166628650292173,0.0,6.027386024593262,4.980150707528225,4.2178687353901045,5.300996480915159,8.730197733726987,7.102786221781316,3.4579253634066016,25.8133668284142,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia excrementigallinarum
GPB:bin_000190,23.06727500549679,0.0,6.917926569405472,63.61164943793775,0.0,0.0,0.0,11.506235282289868,0.0,11.685912929189064,0.0,3.6515451092451534,0.0,6.354556533580287,0.0,8.701952117020763,0.0,8.229861513550714,3.0809413776389705,0.0,25.521643462986773,47.59342706350368,70.3725189853863,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia sp944342025
TG3:bin_000002,9.57438035460668,0.0,2.684535535935179,11.603551302777031,0.0,0.0,1.704409348840558,15.82358677653496,17.67113470210552,22.574170915445485,3.5177434239375875,3.2248885718212703,3.613758189398452,8.231204471526093,0.0,0.0,64.1077237235665,29.61132673163644,18.08768955880332,4.393117305565192,105.98375864754662,8.695128576010054,4.893316927265706,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Scatosoma;Scatosoma sp904419075
GPB:bin_000070,34.926604637960786,0.0,15.05365867905233,31.90271663462403,0.0,0.0,58.47865084142157,44.10772167489371,20.06371868313201,13.13135139007854,57.70515540413197,12.322672178030814,0.0,74.34098873252162,0.0,6.1051378806955166,87.48952130443732,3.434935799878705,0.0,115.21905892757482,0.0,0.0,57.30245862027581,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Gallimonas;Gallimonas merdigallinarum
D300458:bin_000001,283.8532419107552,0.0,72.20007229462524,256.2204955262566,0.0,0.0,134.99573317943342,242.9911182356004,126.32453714495792,494.5178800833442,160.86922477364286,109.58458317116676,22.68947301941994,49.52353837006428,0.0,199.5167607489477,122.31642145712694,112.11255882923784,67.16044888390039,139.46942522692194,256.16149941517347,120.4286999393095,35.381723836585394,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Coproplasma;Coproplasma stercorigallinarum
GPB:bin_000095,15.2512149313153,0.0,0.7082777778472005,0.0,0.0,0.0,8.825730926921677,1.469039088985831,0.0,0.0,10.249346767451712,6.377374098876477,0.0,2.529706304646917,0.0,4.01986376774287,3.928704868847399,0.0,0.0,8.249349266667583,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;UMGS775;UMGS775 sp900545325
GPB:bin_000076,16.487573440712186,0.0,16.35071048427913,104.75280802507822,0.0,0.0,8.081851980758687,25.308845436335385,28.358821271995623,121.67454922748756,8.617009411944473,3.282954612315295,22.12894419545043,13.274301700344038,0.0,10.44285872774678,8.478697473297014,24.181098188011152,37.19590034632139,4.163847981567775,46.80612120341046,17.702962158731758,4.501460837523429,Bacteria;Bacillota_A;Clostridia;Christensenellales;UBA1750;Spyradocola;Spyradocola merdavium
GPB:bin_000193,1.0432009539630458,0.0,0.0,0.0,0.0,0.0,0.7187819319712948,1.1499187052462083,0.0,0.0,0.6042681216695138,0.8000521698540617,0.0,0.6940698958368064,0.0,0.6574431279946183,0.6508238326014517,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Alangreenwoodia;Alangreenwoodia sp905206455
TG1:bin_000047,2.728514041848108,0.0,1.6080044798903552,2.237873995412715,0.0,0.0,2.1228850289326253,3.659472078674239,1.2978641253346497,2.4255844697134354,0.9369414520265624,0.691007745198565,1.4887964385894483,0.7223823197751873,0.0,1.092049984530059,1.2484625947054446,1.934254029216454,1.7038925439998365,0.8898412349359852,2.9038741334915272,1.851176610472,0.7283657349756189,Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Romboutsia;Romboutsia sp904418825
GPB:bin_000014,23.216521957868714,0.0,32.87418825493086,29.29429147176158,0.0,0.0,30.41100567846949,14.021496998211912,0.0,27.63397709904947,34.390974384681115,11.825982562294708,0.0,4.942393457182632,0.0,11.0155769690068,14.31082378218942,7.9332387073104496,0.0,2.561804323918861,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;CAJFEE01;CAJFEE01;Harrysmithimonas;Harrysmithimonas galli
GPB:bin_000017,3.367585768828074,12.003278102209546,0.6859136941295401,0.9980272718246804,7.441943574445808,7.901123276048812,0.0,0.0,0.0,1.1882062784316556,0.8708886923243555,0.9866038387248176,1.0361053821575563,2.429848838363781,0.0,0.0,1.1609169660264278,2.888097741714203,0.8588729330637591,3.0449795562856523,0.9519527583219004,0.0,1.09233405841577,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia ramosa
GPB:bin_000139,0.0,0.0,0.0,1.5761626829413595,0.0,0.0,0.0,1.856159770442104,0.0,0.0,0.0,8.079827302032792,0.0,1.4188504894984544,0.0,13.027187187651004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Massilimicrobiota;Massilimicrobiota sp002160865
TG5_28:bin_000003,11.29559570875208,6.826865364875634,3.3842821388741493,9.523170683430296,10.309815495853146,12.708317421828358,10.60869853819421,9.1108644355771,1.704766973593766,9.461630647018108,8.203598752564668,13.440080038035662,5.972982364520949,19.82057020702484,3.2556838561570625,5.796819511750388,4.441619138751389,10.474941928838284,2.865570408959333,16.093379307752564,9.262075382745836,2.7494480790431584,3.340976187324832,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia spiroformis
GPB:bin_000115,0.7757283416681234,0.0,0.0,15.87157129637666,8.426918906628757,0.0,0.0,1.011824359427277,4.21642990647351,8.273518837929387,0.0,0.0,2.162196521758264,3.976226595457285,0.0,0.0,1.3682787385231103,6.871354930035438,1.776624367250693,0.8409682943853546,6.7183949284707545,1.903473718823994,5.761358927311911,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Clostridium_AQ;Clostridium_AQ innocuum
GPB:bin_000185,2.9561753483227067,0.0,0.0,0.0,0.0,0.0,4.075158159016618,0.0,0.0,0.0,16.642740842934735,12.181724399368608,0.0,12.7996321016195,0.0,34.515890475657805,2.840461364455548,0.0,0.0,6.585629590961632,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter;unclassified_Merdibacter
GPB:bin_000042,0.910570163155932,0.0,0.0,0.0,0.0,0.0,2.3495489421342595,0.0,0.0,0.0,3.714707393048785,4.811022880054575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37781753557962,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemania;Holdemania filiformis
GPB:bin_000043,0.0,0.0,0.0,0.0,0.0,0.0,4.163470303926796,0.0,0.0,0.0,19.295137515265143,8.015531742892035,0.0,5.517638762276613,0.0,0.0,0.0,0.0,0.0,1.4049089251621116,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;ML615J_28;CAG-313;CAG-313;CAG-313 sp000433035
D300479:bin_000001,10.600243328670306,0.0,2.9984105890705988,9.859522229356063,0.0,0.0,2.251511021614856,4.742128760305814,2.1082477915837936,4.4048616306316095,1.6840187228179582,4.883229526487351,0.0,7.064460472992629,0.0,5.203505868772426,3.331584483601058,0.0,0.7621140452541899,0.0,5.215244958241279,1.0379826477722247,0.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
TG5_28:bin_000004,19.33935908245339,4.036264905448268,0.0,16.88723718900978,5.365375864884035,0.7964628417713895,3.6215555198672393,0.0,3.5722889147629178,8.839717080874184,1.3048540570923837,1.7094424592818618,0.0,4.867523855408787,1.387160236078211,0.0,0.0,0.0,0.0,0.8898100935479986,3.3727968041112937,0.0,1.48385326748839,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus johnsonii
GPB:bin_000025,9.078733815597632,20.20081536124078,11.050609194046777,11.63230370487498,10.17993157903922,16.94434146808388,4.930164399629603,6.096964421417697,2.856196993983419,5.204472270684279,5.717312174203214,7.200779929146388,3.3701474556847626,11.636269984097863,23.68828535633845,2.063099800575481,2.719836314300658,6.054763210486208,7.426619868097418,10.216817975812043,11.343320600695634,5.633227054678068,4.604294898677432,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus salivarius
Total_removed_abd,23.22083209733865,10.206173825122242,2.2514884262402104,0.0,13.384240603479022,23.80175109844065,46.466161409832914,0.0,0.0,1.8702006510587423,90.3474837033677,57.88170498017608,0.0,14.724793491062538,68.67697899904596,12.7089709974872,0.0,0.0,0.0,28.684964123170246,0.0,0.0,1.123133783682667,Removed_sum
