genome	D300529	D300480	D300517	D300428	D300509	D300516	D300510	D300483	D300466	D300421	D300454	D300525	D300468	D300451	D300498	D300476	D300487	D300459	D300420	D300430	D300462	D300512	D300484	D300495	D300478	D300458	D300427	D300490	D300496	D300467	D300418	D300519	D300504	D300527	D300439	D300475	D300506	D300473	D300486	D300528	D300449	D300492	D300446	D300419	D300453	D300465	D300422	D300437	D300523	D300426	D300440	D300485	D300447	D300461	D300456	D300425	D300424	D300450	D300481	D300494	D300423	D300441	D300435	D300457	D300432	D300444	D300482	D300501	D300521	D300514	D300443	D300526	D300474	D300511	D300489	D300491	D300488	D300508	D300502	D300438	D300448	D300518	D300500	D300522	D300429	D300472	D300471	D300431	D300463	D300452	D300470	D300433	D300479	D300436	D300445	D300442	D300507	D300434	D300460	D300513	D300455	D300524	D300469	D300520	D300505	D300493	D300499	D300503	D300464	D300515	D300497	classification
GPB:bin_000017	0	0	0	0	0	0	0	0	0	0	0.587799096505163	2.86762018015741	1.20529911906997	0.676013385442992	0	2.08274570817388	0.839664641851397	2.19647233103473	5.87346390082316	60.7883184255181	4.33168121344501	3.04497955628565	0.986603838724818	0	0.870888692324355	0	0.68591369412954	2.42984883836378	1.16091696602643	0	3.36758576882807	0.9519527583219	2.8880977417142	0	0.99802727182468	1.18820627843166	0.858872933063759	0	1.03610538215756	1.09233405841577	7.90112327604881	0	7.44194357444581	12.0032781022095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813306127698751	2.85949684995307	0.859972967362264	3.26735572062965	1.14699730124919	9.87052314246516	2.51120906744169	4.96030850602932	10.5981112129035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97858092190772	3.2799214970395	10.8532768611452	1.63498943967073	6.79605420517727	1.67624072586468	0	0	0	1.16040925788866	0	0	0	0.920094072676728	0	0	0	0.802305784713698	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa
GPB:bin_000019	0	0.786988353043576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39070480030874	1.68193810876576	2.12682470034779	1.11231602842735	1.16452972663383	2.35758037707349	2.7388050811378	1.79547428189159	0	5.27592293145322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05308276509942	1.23804701190645	1.74141891844808	0	2.58101916758722	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM12998;s__HGM12998 sp900756495
GPB:bin_000020	0	4.0729338084994	1.32015680297081	0	2.62712303005848	15.4667059330569	0	29.7358861983066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp904419095
GPB:bin_000021	8.1592422726672	19.4654015695583	6.51668671958796	12.1663998001091	22.0736206410008	20.1012826859217	7.83153160477466	11.0844837474029	16.2130615301891	22.3294327183945	27.9335205636875	28.6696453599277	32.8769135681947	47.8355871812394	23.5962510401832	32.6595227415195	33.6970377655155	71.8897385440167	2.46070218602477	0	0	15.4089461873344	15.4557014593483	18.1173618537877	19.3760815786112	12.9208876941191	14.2203358280988	14.5114144701838	14.3850857745005	33.3237489472609	24.9849720802439	37.1893693672767	38.2029652793059	33.0564481625445	52.0383823272292	92.3227341114474	62.9091949523768	58.6154789299933	28.048313467182	25.8510040219893	0	0	0	0	49.9042607723111	13.6574362541541	9.48534044084618	6.54215963213536	32.5803730816448	50.0811115292945	49.0758496385609	31.4256167411183	23.3751405090878	41.6364407984714	30.6566737932227	26.8299925574522	16.7615531351144	27.3377557532213	40.9080850051338	45.9425401406331	58.1166618587787	43.7160380784729	22.3367308726364	34.1426960229297	55.5312318625172	22.0680175419377	125.827901047701	45.5536662317071	16.9474912712506	22.1571962782866	17.1978885890455	11.9635581970514	41.5614816916776	8.83853563555309	35.6814765311763	8.71004103603028	52.1296327976854	13.586008512316	9.80113863762137	16.318249121004	37.8321719589533	20.7721478577798	5.62099131221441	4.14765876781417	34.5150902287289	22.2930832017834	10.6634037900806	42.7006058566668	73.6525488450553	100.043851705273	31.2700954284676	30.3192165580523	21.5416087392023	53.2590574802628	34.0668423036804	93.361237917631	30.7941616021662	40.5197761146008	20.4317242760466	12.2796389030231	60.8276671928662	10.1099211893512	19.6434765330597	14.7628947398985	7.73976320079153	3.34999405161192	12.0811291076445	26.0472537437962	27.436633971982	17.7519832930339	23.3755642728825	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus stercoravium
GPB:bin_000022	12.7585527138219	21.6283972856973	4.57726050317812	92.8249518393984	31.8970629245105	73.1527885068451	19.0904297432183	22.2169022075345	8.96476342807322	19.9719851142873	13.6673136160679	14.595306705302	29.7392916785532	21.2313327585046	16.7682633655686	107.532526436244	25.5540472534834	21.2461976363642	32.2046176480959	0	14.8956894258231	29.9524484176718	9.79936020924619	36.3596114457156	32.9364824971072	31.1077819839283	13.6296105161598	44.884077992929	46.1982373700625	33.4777082925985	52.0598874275988	51.4900938210189	25.3299922750716	20.5590075550441	55.187401635377	64.6955544799777	47.7270760344513	46.1311651179414	21.9462091756764	19.4238677851252	8.310628668139	5.37431445266799	19.4352868961494	114.882627565494	45.305383089138	28.1528365873125	68.3467851796767	38.8891649063873	90.0124047606074	108.431510976771	60.7333633569141	43.9235103869837	21.7441510111322	70.9527064495139	14.0397769707382	36.274148414787	28.2024396029194	16.1823227353298	71.8105421232976	19.6240027309706	76.1478810937986	77.070224728105	50.9274722175032	64.9020200207067	13.5590924972033	11.3136545322251	48.4312545476109	22.7645787990781	16.3165473736846	13.1599444830869	8.40354417152546	10.6299903518529	24.6645185382256	17.8296396849768	20.0134144504242	11.344225696125	14.761945592143	9.00551162425435	13.7909204845229	55.0129897396282	37.8717020806021	20.4433740307779	12.7632405594002	8.58132169999712	31.9390531994346	7.48104026899419	5.47916993880959	16.1789971696631	88.4076790917279	41.6759889350818	23.7106020636137	17.4917141327726	17.5053769989454	19.9340416120419	31.5498818823183	16.4804216336461	30.2618061587873	46.1619366171224	36.0844309035602	29.2245101401706	33.8218843055738	18.8239036852076	39.3399593559782	34.2251992935377	9.46363834513442	11.0415992204554	8.29824794776538	13.4864509242669	28.1765963516541	16.4596268314651	24.3490706045638	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter pullicola
GPB:bin_000023	0	2.86827165080678	2.15917711853552	1.6794871102181	3.53159969450869	2.17505236925801	1.42610285319096	0.836668619158297	0	1.40364866973662	0	1.86036008691819	0	0	0	1.93854450489082	0.73469516181473	0.921574990139547	0	0	0	9.08865254876435	3.13266846914592	2.26582257158721	1.7633446658363	0.814834190236673	0.809208726016692	5.82550191377022	1.47329954452809	2.79366273975363	3.22539328192443	6.59947997827363	3.04561679401298	2.27287823857498	3.9832100551518	2.98240183167658	3.68315351446904	7.60014518147207	2.14196701189643	8.07768988563781	4.4520781958596	1.51534750590118	2.81816688050847	8.03773955499082	2.86865303821152	1.53270063281705	0.688833326394201	1.57813340740724	2.88028535405623	3.83570847636685	1.50800579835984	1.10778739050606	1.04709911972609	2.09767839952047	0	1.41141943810829	0.68072884404338	0	2.10492476021061	4.99817728602816	1.68644743035469	6.60071948733905	2.90054655993328	1.68024988502759	2.41818683978265	1.51734978977608	5.86745452829211	2.50256880308237	1.82493873170254	1.15527012239675	2.29042205919323	1.49875715379479	2.35082428941965	1.21772230992367	3.3630741350372	1.77535836908575	4.94235170465868	5.07588496974486	1.35545083646203	2.43191678635345	1.27821988700127	1.3873443581838	3.1623690132904	2.804865994768	0	0	0	0	0	0	0	0	0	0	0	0	2.85997647475358	1.04257014429475	1.40002548939155	0.683398555876592	1.7571471205092	2.24265328674898	3.77163539236977	1.88243288296778	0.832616377982887	3.32832020777986	2.33656993516732	1.69650652315482	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis
GPB:bin_000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4624205465434	15.8873429000073	0	0	0	0	0	0	0	6.15251306903702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Merdivicinus;s__Merdivicinus intestinavium
GPB:bin_000025	4.73906906667104	12.7389749336442	5.4307088375576	18.7450322352733	20.5024905589334	17.6278107037713	4.18101358001122	2.4550475133809	3.40854103856228	5.57048051737204	5.9426761596475	11.153256500335	8.67972612577547	12.7697532604137	9.34455384911534	6.02200174410518	27.0241641595375	15.3551327090586	15.7009922572941	31.2580085787975	19.2586653946368	10.216817975812	7.20077992914639	2.06309980057548	5.71731217420321	4.9301643996296	11.0506091940468	11.6362699840979	2.71983631430066	6.0969644214177	9.07873381559763	11.3433206006956	6.05476321048621	5.63322705467807	11.632303704875	5.20447227068428	7.42661986809742	2.85619699398342	3.37014745568476	4.60429489867743	16.9443414680839	23.6882853563385	10.1799315790392	20.2008153612408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius
GPB:bin_000026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87020065105874	0	0	0	0	0	0	0	0	0	0	4.26370399911402	2.28775516157932	0	0	0	6.32577239228824	2.80120105694371	0	2.04248224855172	6.18527048281617	6.84057784649844	3.36902930614065	15.496421669442	0	0	0	6.40398951213647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727703872221862	1.95440832707134	1.06177297236668	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__UBA4716;s__UBA4716 sp905215805
GPB:bin_000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5278822398195	17.1851538229607	20.1942981475842	28.425202844701	49.0915114986582	13.6820607131553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Galloscillospira_A;s__Galloscillospira_A stercoripullorum
GPB:bin_000028	9.92797550027326	3.62691101926496	5.81018064835864	3.36297084225149	1.86700765055253	3.10680122982135	7.27406867624979	1.1535834821972	3.50672628704293	1.73253371345784	0	0	0	0	0.707553075114594	0	0	0	0	0	0	0.999337775218288	0.779473967313552	0	0	1.10510379315793	0.705092396329876	0	0	1.14253201256759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72952564156803	1.37962057196536	2.10163553116558	1.9448859755987	3.00755385217105	0.844315011781039	1.67978021389774	4.31024583476153	10.9634895706072	2.30000077705646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22518664464431	12.3243312781629	2.67480100879196	0	1.08869926792648	2.05591870953371	0	1.06340176322744	0.866072592614337	6.81331736626211	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__
GPB:bin_000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925328587808838	2.71404461831717	1.38949918811606	8.81522458876314	2.06875208448462	7.04641006103128	1.7930067214739	0	2.5163076687124	13.8593882752761	3.39859240991983	1.48891541070129	9.52469490448496	0	7.28938184836881	1.36708717466825	14.0845126140228	7.24264070423324	1.64242172684183	1.44217426656572	5.82639316605522	10.3203442047067	0	1.45532021335385	1.3592817687628	6.74688331511565	0	0	3.15959179400788	8.2872413717552	8.37483537136082	5.19840033303065	19.7589970616374	3.3099485603971	0	3.37928430057477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter merdigallinarum
GPB:bin_000031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9901047174207	0	0	0	0	0	96.1215717264002	31.7683400768543	6.87447400017226	40.2070376831206	8.14547378121105	1.75171562853801	48.5728476683744	42.552088900327	3.48494667619995	21.8960951225612	8.66494887618937	0	4.85218302251565	5.90525932375231	6.24307963235271	14.2665162648746	17.6950752406757	3.29597588728583	2.06747118480845	91.8919104728836	11.2975034271062	36.3532166024484	70.2880273877928	0	0	8.14025918365864	7.67693829963648	0	0	0	0	0	0	0	2.48716845796308	0	0	0	0	0	0	0	0	0	0	0	0	14.9941082830639	4.13603198701591	3.28375660645406	64.0402001367729	0	53.4882674149398	6.27156534435542	24.5358489312929	25.1861170290596	20.6296873005611	117.073552287626	78.3433353292357	72.4786642535965	34.2421996365867	27.7580810696099	65.9306863240564	12.0442804944995	48.462290417282	25.151521676641	21.3670469604344	42.8440674483547	4.21962120748287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecigallinarum
GPB:bin_000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1286929846985	14.2619143264069	46.2589197677391	13.1466238176971	6.6631851878903	10.4870905306212	7.9443085125808	12.4234378994267	35.6279443450316	13.4237300514918	17.6949202059672	19.0400978709418	4.14717160281927	31.9026403242888	115.200927582807	15.1444326772085	16.6510608771866	28.4179235291969	10.7975386188511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Caccousia;s__Caccousia avistercoris
GPB:bin_000033	1.45510159493118	2.49187873003461	5.05395973000011	6.296169060405	3.67048342398491	12.4428780055886	5.05874624840449	4.42351919781976	4.35267010107747	3.78794717293562	4.81036475282591	4.36526166300611	4.93089014868392	13.5522722307188	2.86643457562412	5.67965686556352	3.2041644147511	5.60781596771041	0	0	3.95060255510964	3.1302536711015	9.08153467566666	2.86069937789635	10.9790226878098	4.44344146361096	2.91973310488369	8.0675258443246	5.04511976357761	5.43045605602383	8.47964076676288	5.45602727596794	6.95446626726309	1.89662557639456	9.24328450030473	9.048330899348	11.1183491829859	6.43239078688638	8.24117728229247	2.47230143854283	5.26344537331969	4.21912192541656	7.52984027689937	23.9716172395156	2.27752032473581	3.79583846003473	4.78168876418707	3.4506485516829	8.30861975782804	2.88053540011269	7.68231891724067	5.28125467152697	1.68028356887412	3.01977565171395	3.30705299955153	4.59139231627244	6.30703575083656	4.54283718362982	3.42900141439463	8.82789232202201	7.18689270149374	6.07115957361177	6.06374262617435	5.29311316306935	6.23614353230684	5.58237411312857	6.29103756770121	6.10613134321493	2.46980037487207	1.61986994468912	1.13824270091878	5.73640513781723	2.96466600738245	3.01399733219875	7.69077078757633	6.32217149822338	5.02028161401976	1.95971275140002	10.8193858307556	9.08869289237952	4.06556524038959	15.1162563389028	10.7830341639548	4.77616917539643	5.62282234973494	11.4802272230719	0	0	0	0	7.20448639076389	7.20996285776709	1.91081264445799	6.2481313892115	4.24775479226798	12.4224382783483	2.47187022066856	3.2845003047273	2.58139956073273	2.98152662626634	3.07126306590159	1.47657624506974	2.86742637673493	2.68088152432644	0.778305141266976	1.274852523487	2.51831238572726	5.8448133114083	3.12551027448455	1.06873037958672	2.41913227464554	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis
GPB:bin_000034	11.7060450734413	26.6519916289292	10.3777480699642	37.5773511362461	32.0140186661503	51.2545718536354	12.4217545185818	13.5900803899656	14.9638334589305	20.8992912897779	19.3036628489793	11.3377304008144	21.7553351577975	21.7935975773356	18.4138282872823	10.4720042741922	26.8300440873285	24.3936923001547	25.380738293605	28.8229173228438	34.3277673955969	17.079193098455	5.46040500615543	10.7687713330487	28.2483199920364	16.5816649907416	6.26107724264829	14.2691605676214	15.0008515721422	18.2096453960277	8.70866667133282	24.2120624610668	15.2261099018009	17.2297930485272	32.0721511023387	35.4492373568756	40.7563204928697	40.5529541776418	17.064222537965	19.2974802019198	69.3776990754026	99.2004943006882	55.821992647705	39.1167524849186	22.6139065230426	45.9442224135343	21.4676282043804	19.2407864949213	38.3847504038163	36.0646634890194	20.0632340921269	10.0695489467336	10.4340918158084	35.4603194600955	17.4744547799639	12.2193992022441	8.67996985667924	13.3702270159123	15.8511405234019	74.0305103911244	61.3862972321183	120.833770784776	71.9700168836815	8.13251395761737	0	0	57.1764978531827	0	17.0538403570537	17.1481354458544	11.0657716993414	10.4019731587572	23.1035410624976	19.0859092418519	20.507023720367	15.0872142081118	9.13503601100278	11.4003345628635	30.3854938768463	46.9706973637037	48.445044822247	28.0235282772501	27.1608351472986	8.11723232054575	47.2404396445328	13.6721657229381	0	6.01167159334203	0	31.9288614519344	44.8840345388329	32.0614578448459	40.2587535005837	38.9049093328418	48.5759302939596	29.9598633440577	28.0890487822518	68.7371146247211	42.3778071745147	36.1848945878119	48.6269857379164	29.0074246203116	56.7018338742177	48.499327685738	13.7025734587905	26.5988364180465	24.3913981103653	36.5175521072716	29.6824608024065	19.0639394582757	27.0612128720379	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895
GPB:bin_000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7826172712097	0	8.96389875423893	2.04914409493116	1.60591932624356	5.52437742453723	3.30578810830249	2.51687416899247	3.79425056724552	5.67921658730252	1.63494466507797	4.95175268966895	2.60854493025327	4.43665565339138	8.71006712311949	5.1859352497113	16.368423320185	2.90257123908935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1953008088494	0	2.43618596837172	2.04873318279837	3.26592963142178	2.38612939946811	0	2.16931721594827	3.70642743777358	6.01399790858176	3.14112440999866	12.7903872460843	14.8002331988613	6.9300331195179	3.08434382437665	15.625830384935	4.73456694966476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70663015442576	1.70442617116806	0	0	2.47070258752615	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Coprocola;s__Coprocola pullicola
GPB:bin_000038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22754861089061	15.9327629696807	4.54766527547914	11.2737304090773	7.05726276561059	26.6031893793713	30.8344104775085	6.60757282049654	9.47833952771907	16.7141926685011	11.835174869097	7.66982155677215	11.7021614391937	2.30637930086437	21.9194128357379	6.49035836567347	0	9.04243496282207	9.6355935419366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__
GPB:bin_000039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86010446272719	2.31499143175024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12313378368267	0	1.06245990341246	2.07059391402801	1.24530954258917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85329034284039	0	0.588108839465223	0	2.013002027676	0	2.20141765586916	1.20349562510197	0.868156286838261	4.2907335329525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum
GPB:bin_000040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845139301366501	2.81218908036178	0	1.2856263549304	1.2459972756179	7.98462710254282	79.8823868884896	3.96845881292639	62.4395492590393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scybalenecus;s__Scybalenecus merdavium
GPB:bin_000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20024808124661	8.13504922862237	0	0	0	2.88634777889759	6.24955422901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas faecium
GPB:bin_000042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37781753557962	4.81102288005458	0	3.71470739304878	2.34954894213426	0	0	0	0	0.910570163155932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759186728798555	0	0	0	0.807564128257843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857056397828127	0	0	0	1.17184793702577	0	0	0	0.919449307254221	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis
GPB:bin_000043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40490892516211	8.01553174289204	0	19.2951375152651	4.1634703039268	0	5.51763876227661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp000433035
GPB:bin_000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76268249323173	5.82353004214764	3.62325196856332	2.4989114804382	8.65060486759752	11.1560057900906	6.07256982302279	13.7942914342937	22.3964933992253	13.0106168859648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter pullistercoris
GPB:bin_000049	1.95472783821731	10.0653677682895	16.1615492502617	4.91581230439304	3.21942920580995	0	3.44095602003105	6.52189578162654	2.40920966063331	0	0	0	0	0	0	0	0	0	0	0	0	0	25.4835214450341	0	11.1418698627078	4.7338056486429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.96933078072392	2.24122083887072	0	0	0	2.7336465171406	0	2.12930335305838	0	23.2652695871551	0	3.70279114403165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter pullicola
GPB:bin_000051	0	0	0	0	0	3.72224635197061	1.41271281790464	0	0	0	0	0	0	1.1463477395127	0	2.07208457711872	1.46461936065473	2.69282595236471	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76540530925463	0	1.17124863244771	0	1.25242748626835	1.19391524500234	5.06964694484285	1.21573995480493	0	0	0	0	0	0	0	0	0	0	0	0.63735276416102	0.862335084203228	0	0.698131666682497	0.75832771345257	0.817422810469989	1.12876492434532	0	0	0	2.33407823737513	1.87274791013832	1.64258465008363	1.56053151263588	0	0	0	0	0	0	0	0	0	0.693371678046026	0	0	1.46954125366659	0	0	0	0	0	0	6.19799091781216	0	5.30087877377512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica
